"Data Source","World Development Indicators",

"Last Updated Date","2023-12-18",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022",
"French Polynesia","PYF","GDP per person employed (constant 2017 PPP $)","SL.GDP.PCAP.EM.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Qatar","QAT","GDP per person employed (constant 2017 PPP $)","SL.GDP.PCAP.EM.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","129624.977272775","126832.963622347","128461.514885294","125827.303591019","144764.770406881","139486.617792765","138937.548922504","128300.308438285","125495.410742809","124427.14280104","139793.182860026","151541.689447432","151116.900700796","149306.623476951","143113.806607105","135752.662805947","129634.569779087","122354.815172164","121681.831903727","121693.087680528","120196.355542748","125695.298217031","130029.644030183",
"Romania","ROU","GDP per person employed (constant 2017 PPP $)","SL.GDP.PCAP.EM.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","23906.1782167551","21765.3828294523","22262.9153535581","23251.6989793024","24859.3080391194","26312.7922910684","24207.3997539387","24024.83908453","24081.7272518522","24968.8742012119","26863.111245105","31918.6312335552","33319.8449795366","37300.9929324005","40078.2908836667","42698.6070050765","46177.4955928947","51229.9160092042","49453.2296829503","47510.3083159115","50738.3428462085","51250.1757915828","51798.1745070726","53584.156052445","55871.2799941502","58145.8304178209","61308.9028902472","64905.1488129411","67409.9362875769","66168.7057895683","76433.801044378","78441.8183556789",
"Russian Federation","RUS","GDP per person employed (constant 2017 PPP $)","SL.GDP.PCAP.EM.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","41837.2637602653","35845.7085422464","33903.9764710384","31225.6810175129","30472.4552871848","29781.7515200316","31484.7747078099","30584.333869438","30608.236550248","32575.9166957114","34180.9231103273","34948.6669710715","37709.2429878589","39809.5444561177","41832.3477395928","45009.9806729296","47662.6853673419","49891.1928633088","47022.5926866168","48700.7569237932","50211.0288765054","51735.847295898","52862.9948179913","53215.1834950647","52603.1529496804","52657.631105422","53830.1473258045","55213.1685831072","56909.5809037336","56448.8735550992","58551.5794266497","",
"Rwanda","RWA","GDP per person employed (constant 2017 PPP $)","SL.GDP.PCAP.EM.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3102.37006664222","3221.59473418749","2889.35244352388","1749.03632156447","2910.20708288932","2731.37608404209","2671.7976307485","2749.34234678597","2761.11873591198","2883.46171163129","3032.13694657268","3327.22329916487","3303.2938330647","3439.24777985991","3652.30883266692","3878.21789646165","4060.58177799755","4386.33954341755","4533.31202792011","4726.56065742464","4955.32267340535","5240.32560509515","5355.39610685157","5540.33511338088","5868.62025093047","6049.24598374798","6104.66981110908","7258.65033390822","7858.34691874391","6872.57068487804","7572.54867400797","8046.63974253679",
"South Asia","SAS","GDP per person employed (constant 2017 PPP $)","SL.GDP.PCAP.EM.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6313.84600306416","6530.99138926427","6654.76659258799","6877.35078557306","7141.715715628","7374.09750727283","7397.40051924881","7560.50414031994","7888.44301876483","7954.97100637598","8176.4906249369","8319.08330861212","8788.81391403837","9311.51136269354","9888.66864377596","10403.9218559859","10915.9031905023","11038.1923915438","11573.5578642911","12139.5143288991","12608.8696693931","13151.648912769","13871.1252211177","14743.3388600746","15740.4505392294","16907.4779596637","17862.4832213601","18938.9353026068","18631.0142539725","18462.2559486539","19237.3529244881","19839.2055188046",
"Saudi Arabia","SAU","GDP per person employed (constant 2017 PPP $)","SL.GDP.PCAP.EM.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","160243.274607009","159077.085794249","151621.015496083","148098.777153434","143977.979436034","143245.888673108","140238.727184858","139491.277471059","129462.854467582","128870.893773091","122970.865008079","115713.431322603","123875.701395887","129541.219261748","131798.63701608","129252.535270695","124558.764070336","125211.455926857","117424.146801103","116298.969324885","122990.148811511","123352.500452615","122357.231527301","124088.411050389","125269.918644435","123400.505041396","124057.551922217","122425.801781735","115299.505799328","108867.74885483","114896.547370938","121682.254006224",
"Sudan","SDN","GDP per person employed (constant 2017 PPP $)","SL.GDP.PCAP.EM.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","16074.6178370413","16809.5124226403","17202.4216971879","16841.872940549","17208.8846820412","17586.0849175329","20219.3063002847","20552.8259370143","20611.3566856169","21254.6160702411","22007.4645736081","22742.8603709627","23577.4885463413","24143.1018004181","24745.5536073038","25505.8555200034","26084.6076402551","26254.4984180344","24287.0623615629","25292.1599607092","24770.7014243341","20284.4377674391","20178.7738710322","20534.7169299743","20250.9061168277","20263.1324446758","19717.4553197415","18550.4719945236","17583.1816715583","16951.3459444231","16004.6363034671","15252.7066266115",
"Senegal","SEN","GDP per person employed (constant 2017 PPP $)","SL.GDP.PCAP.EM.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","9523.94944802424","9349.13657230237","9183.48803173351","8910.18491897735","9128.84771214453","9062.2263068144","9095.12155736636","9386.90608539382","9729.05335437951","9859.30551993703","10018.1980550522","9774.38582857129","10163.1054368369","10488.7385286101","10788.1956624237","10887.8804924874","11012.963861791","11235.3094186722","11367.6976438813","11569.1006402918","11550.7608298906","11695.3331669282","11678.2387581811","12068.9590896409","12489.9013687056","11419.8547869681","12910.8769035485","12341.8630957419","12076.4334734062","12053.4050905164","12287.1100223045","12295.660878621",
"Singapore","SGP","GDP per person employed (constant 2017 PPP $)","SL.GDP.PCAP.EM.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","81383.3049334778","84170.1104202017","90535.0804361467","96121.8992340361","98787.9188546603","101282.379839178","103913.176971663","98290.3862316205","103509.980791163","108611.862948162","104358.283777773","110776.356015198","117350.428607526","126575.869184693","130665.580023762","134577.493886786","137775.038096484","130878.363436617","127330.325877981","138461.786079642","142280.057089813","143591.316379721","147966.205550056","149244.051923306","149366.162206731","153312.605237284","160755.460392406","165671.045604476","164287.093755229","160233.133904938","178205.393870938","179303.320328719",
"Solomon Islands","SLB","GDP per person employed (constant 2017 PPP $)","SL.GDP.PCAP.EM.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4999.68946297483","5468.27162104208","5506.59895197314","5765.84504122296","6158.49500716454","6055.19206561999","5793.95920693595","5672.64165662655","5459.49841710103","4511.66796621905","4008.01774793372","3776.68731959091","3918.63610484043","4120.92930180874","4320.85956335243","4394.1283185324","4447.45237604631","4615.52832926298","4633.5715706749","4943.39678482184","5166.30787960819","5135.44181504024","5244.96501066179","5159.37810998271","5098.43260268545","5241.56085851972","5264.28788036333","5267.61909264247","5213.55710221933","4954.64190162146","4759.66016065115","4482.98623438929",
"Sierra Leone","SLE","GDP per person employed (constant 2017 PPP $)","SL.GDP.PCAP.EM.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4081.79791241852","3369.65997940517","3421.1198535824","3344.68690179626","3076.19760291584","3115.39052481112","2899.34041873833","2925.97172068268","2859.02749905421","2979.96954138739","2637.19815099807","3150.6227329511","3317.21628181089","3338.33880744237","3438.4835407537","3556.12807381014","3806.90445932607","3967.32084189486","4037.95402788264","4242.99029261948","4435.98225372519","5040.19779068307","6021.94183417201","6222.50927400539","4851.2392283885","5042.86722774352","5122.00019351271","5192.14116214474","5313.0292947427","5126.06945583092","5203.48179104828","5212.51662037164",
"El Salvador","SLV","GDP per person employed (constant 2017 PPP $)","SL.GDP.PCAP.EM.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","15805.5331711758","16583.5346850912","17327.1058855187","17071.2064077474","17787.4600742054","18035.3398392755","18405.101408509","17767.3916695806","18061.9192163998","18127.9500312427","18243.0266372162","18355.6024079285","18161.6199319115","18588.0043316432","18895.624550146","19321.8796053643","19299.5976356652","19500.2595975618","19284.0453077281","19094.6914640455","19517.8288793326","19499.1204631924","19509.0325741103","20044.5828019872","20486.0710801548","20663.8041649155","21020.680496077","21388.3187638378","21390.9663966972","21209.1923903334","22440.8332674588","22249.729168719",
"San Marino","SMR","GDP per person employed (constant 2017 PPP $)","SL.GDP.PCAP.EM.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Somalia","SOM","GDP per person employed (constant 2017 PPP $)","SL.GDP.PCAP.EM.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","9022.55728443313","9370.79790414395","9953.39339944691","10213.8325057865","10760.5479538083","10671.5248658961","10655.0967364212","10203.0083061254","10195.2005095243","10095.4987766199",
"Serbia","SRB","GDP per person employed (constant 2017 PPP $)","SL.GDP.PCAP.EM.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","19077.1036306322","20393.5026688583","22230.6091338812","23063.0437393821","20717.9885910696","21848.1482565056","23555.2798564361","25494.9959615253","27213.9472068635","31157.796420997","34107.506911545","36080.6622095507","37092.8941027955","37772.7379026404","39244.3543095262","42191.9032448593","45326.7053287077","45386.3494352375","44877.9725242491","42378.5071141154","42810.7578577426","41736.6171823692","41388.1203407962","42631.4906700052","43362.7097223599","43021.0379140782","45983.8257179877","47753.5774792014",
"Sub-Saharan Africa (excluding high income)","SSA","GDP per person employed (constant 2017 PPP $)","SL.GDP.PCAP.EM.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8158.52989520345","7919.65897024475","7659.43436114951","7528.0257772383","7573.43957904981","7749.84517521145","7876.98578921435","7859.3661640147","7826.54117058947","7853.43493980051","7953.64715217206","8188.82918052807","8286.01682199981","8569.63065614315","8826.90443775961","9117.68134667315","9428.70009165019","9672.67154521363","9723.40490534027","10125.5041723466","10260.1216843561","10429.5890796029","10709.7495887659","10931.6713862441","10926.0052276845","10760.6375981812","10726.7829917549","10708.8401485737","10675.3542862645","10364.4975228488","10448.8139376298","10442.7214906368",
"South Sudan","SSD","GDP per person employed (constant 2017 PPP $)","SL.GDP.PCAP.EM.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Sub-Saharan Africa","SSF","GDP per person employed (constant 2017 PPP $)","SL.GDP.PCAP.EM.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8158.52989520345","7919.65897024475","7659.43436114951","7528.0257772383","7573.43957904981","7749.84517521145","7876.98578921435","7859.3661640147","7826.54117058947","7853.43493980051","7953.64715217206","8188.82918052807","8286.01682199981","8569.63065614315","8826.90443775961","9117.68134667315","9428.70009165019","9672.67154521363","9723.40490534027","10125.5041723467","10260.1216843561","10429.5890796029","10709.7495887659","10931.6713862441","10926.0052276845","10760.6375981812","10726.7829917549","10708.8401485737","10675.3542862645","10364.4975228488","10448.8139376298","10442.7214906368",
"Small states","SST","GDP per person employed (constant 2017 PPP $)","SL.GDP.PCAP.EM.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","28038.433525992","28728.1843612941","29279.9403687623","29598.1290508798","30786.2056379439","31504.1750975627","32714.6381704563","33129.4614051435","33477.9597416872","37074.1188577902","37712.067408826","38597.3616972641","39633.2583169279","41705.8308531091","42648.640568861","44704.8468594017","46387.1669101202","47329.0048513786","46673.2851684487","49114.6909679115","51049.6120153063","51724.0646631032","51742.5298081708","51999.8591583798","51510.7150883073","51233.4318108432","50426.3380308556","50262.3007391816","50385.6118407776","48689.0068948886","49806.7249448073","51745.0968831188",
"Sao Tome and Principe","STP","GDP per person employed (constant 2017 PPP $)","SL.GDP.PCAP.EM.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","9061.47587383835","9347.62888412949","9696.94660213673","9742.26115231784","10153.3650437891","10811.2326966112","10900.8174231536","11224.4422924402","11288.4080396664","11108.1387378896","11012.4505177589","11043.2049420884","11409.3507526593","11761.8995905436","11749.2199022085","12139.1319657376","12409.775414206","12717.6268841132","12730.6633115775","13046.5988625341","12875.3492018458","12478.1046057179",
"Suriname","SUR","GDP per person employed (constant 2017 PPP $)","SL.GDP.PCAP.EM.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","54704.2373069463","54661.7647543697","50106.3486893412","49570.103516658","46256.6640191929","46875.723799555","48191.9045199768","48161.5588434164","47963.3977994633","46489.2301169365","46079.0530641742","45176.2061796587","45854.1434489821","47879.5113707052","48829.9676880046","50368.4698561301","51632.4969071656","52436.4468766031","52657.1007689132","53137.499269364","55115.2344814559","55557.4173059393","54889.5889008957","53874.938713334","50910.1548129373","47571.3692152775","47559.2056410004","49010.2390064088","48848.7533653453","43116.4661269503","40670.8143288237","40452.4894431719",
"Slovak Republic","SVK","GDP per person employed (constant 2017 PPP $)","SL.GDP.PCAP.EM.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","27343.1746436388","28572.7279093613","31671.593298114","32995.9522130788","33956.8922952884","36142.7483440852","37635.8916400577","38920.6590750435","40341.828811454","41060.478745087","42778.3802309714","43729.8597729523","46575.3032992065","48490.1073417138","50881.1404105437","54973.3100377561","56296.3630759418","54948.4976730508","60017.0827151302","61202.3596917397","61658.2702288782","62067.202486737","62828.7830053631","64435.4443018965","63905.7856054409","64795.1370256145","66457.585799284","67664.2475670246","66779.929950118","68444.9574814248","67898.070791109",
"Slovenia","SVN","GDP per person employed (constant 2017 PPP $)","SL.GDP.PCAP.EM.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","49305.3493570879","50467.3142865116","51863.9806375649","52672.787372363","56716.4566407426","58555.4122199289","59004.3268491412","60404.3433952478","64082.6692332692","63431.0668498499","65587.6749544776","68542.07072455","71496.7584109639","73792.0670317974","68788.2739049416","70817.4614763224","73655.1301806593","72686.3883674547","73356.9436755941","74523.5992738137","76084.5481951345","78706.665908895","78712.5011499636","80226.8861162294","83003.4161379234","79827.0002435562","84882.6030908607","85120.439631749",
"Sweden","SWE","GDP per person employed (constant 2017 PPP $)","SL.GDP.PCAP.EM.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","63836.7222422799","65949.7140157748","68480.279320799","71889.5818690521","73245.5955420942","75037.5647118391","78297.0709517118","81095.5503115099","82464.5058861957","84977.895792274","84191.2367824179","85866.3777916496","87860.0851532167","92487.3989353001","94564.9472615085","96901.151079463","97705.8468103369","96152.3704424369","93956.8976026892","99297.2224446127","100403.180205738","99374.0698195697","99434.3903049167","101102.649743418","104134.473380076","104438.407902701","105065.388869258","105408.802515689","106855.542274313","106089.668810332","112065.942049411","111803.523755499",
"Eswatini","SWZ","GDP per person employed (constant 2017 PPP $)","SL.GDP.PCAP.EM.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","21403.6712633601","21045.3562686624","20965.3814339214","21771.1592375651","23060.3780777743","23380.8934089144","23646.9178306519","23932.3669050067","24310.9664896708","24454.8019863343","24438.9261061719","25224.344004606","25990.5870444507","26752.3716314781","28190.5872087471","29762.6219146549","30966.7886886435","30613.60488238","30463.6967592199","31028.4969475122","31222.7736527975","32347.2633563652","33065.6957491197","32811.42748825","32878.8251494288","32638.5299013207","32920.0134428376","33293.2926454102","33764.4500925491","34024.9008535926","36828.9010387116","36340.1169311272",
"Sint Maarten (Dutch part)","SXM","GDP per person employed (constant 2017 PPP $)","SL.GDP.PCAP.EM.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Seychelles","SYC","GDP per person employed (constant 2017 PPP $)","SL.GDP.PCAP.EM.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Syrian Arab Republic","SYR","GDP per person employed (constant 2017 PPP $)","SL.GDP.PCAP.EM.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Turks and Caicos Islands","TCA","GDP per person employed (constant 2017 PPP $)","SL.GDP.PCAP.EM.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Chad","TCD","GDP per person employed (constant 2017 PPP $)","SL.GDP.PCAP.EM.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2831.72646815323","2919.64211197312","2434.82575189107","2670.52725279157","2592.55751229069","2547.64697327831","2638.32989580336","2760.12391807898","2672.68178216879","2586.34272614853","2824.96632659288","2989.50801561602","3308.80899394988","4230.53363153402","4794.0225132301","4699.15433302299","4733.88248054554","4748.87448376861","4814.15216757256","5331.45417865271","5194.87398257308","5500.7642774742","5649.22744190304","5864.6846226076","5892.35243943541","5400.03712713282","5100.73447286628","5078.8863437479","5067.20933194614","4891.68974638619","4662.80494485488","4583.15512468521",
"East Asia & Pacific (IDA & IBRD countries)","TEA","GDP per person employed (constant 2017 PPP $)","SL.GDP.PCAP.EM.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4562.07669758032","4942.36533123146","5383.1539906887","5844.53119379168","6301.80804618616","6745.12264106551","7079.06335897488","7016.41305383015","7313.54122718239","7720.81815516157","8152.31334426773","8703.50983076648","9354.87133487036","10046.8125280571","10879.6199503046","11875.7850711523","13115.2384309795","14118.38677484","15091.1134329169","16425.3848456522","17569.1299146324","18758.820977068","20027.7011508406","21261.7239709123","22572.576567115","23940.8218923343","25468.2436299027","26973.9221908893","28432.7957927816","29496.2888048924","31077.873219813","32029.4098547897",
"Europe & Central Asia (IDA & IBRD countries)","TEC","GDP per person employed (constant 2017 PPP $)","SL.GDP.PCAP.EM.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","32685.2954243853","29452.9475458465","28406.0599230874","25949.0186556492","25869.1290130473","26252.037560565","27280.7710064165","27299.9577443214","27435.0159403586","29261.4145524496","30113.4592868612","31551.5022456455","33564.8933286402","36096.5230792802","37978.1609910164","40519.1575750608","42753.5430538659","44151.1841403156","42254.9508066078","43641.6266016996","45490.819444547","46591.1215948615","47895.4035034929","48544.6142991507","48772.3599014302","49271.0006566692","50891.2070416238","52370.0557457894","53882.5201896559","54064.5954982152","57091.4682583691","",
"Togo","TGO","GDP per person employed (constant 2017 PPP $)","SL.GDP.PCAP.EM.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5515.09742783563","5133.48700632528","4381.00312991947","4994.56519766534","5142.22999943812","5380.46880143579","5942.4752801252","5632.209323219","5592.46865490033","5388.57699181448","5277.03872616074","5330.76690726154","5536.27465595731","5337.20858264619","4953.44639246639","4928.14998246557","4697.60618431486","4717.28438126136","4809.40053522628","4934.1155290525","5061.31526106443","5244.05540689108","5409.94289520668","5570.43929677214","5726.90648965609","5859.87905252276","5985.46130892445","6110.8181249217","6248.70098746308","6290.72512968371","6453.71995945277","6590.82800763153",
"Thailand","THA","GDP per person employed (constant 2017 PPP $)","SL.GDP.PCAP.EM.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","15052.0485703699","15700.1787015442","16658.9611571547","17610.799412231","18567.3293474387","19192.7844325321","18238.2533738727","17226.7989707095","17849.992949724","18179.6771087233","18388.2104862742","19071.2279540232","20098.1642335073","20931.426841781","21390.8060988849","22346.1432900267","23047.4182340779","23215.2756091094","23061.2091259893","24680.5918078483","24030.188750655","25545.558096044","26871.8032671148","27142.1951213392","28003.5151767225","29180.0853130113","30551.7552048323","31482.1965093503","32354.5084195258","30315.1895420781","30637.997773704","31467.1080748713",
"Tajikistan","TJK","GDP per person employed (constant 2017 PPP $)","SL.GDP.PCAP.EM.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","14634.8680328636","10305.9452039234","8981.6699989178","7204.26938011919","6307.0861846805","5331.10591263412","5344.12418549728","5697.47388798535","5717.66552869485","6009.89368850859","6342.2624160807","6768.06577131891","7239.1420867322","7653.2210791113","7974.24458663709","8359.39560614311","8864.53217203172","9423.68406479654","9545.63466252304","9858.21613552763","10273.1297979477","10723.4753298056","11179.8429582893","11579.3237308295","11916.1814076565","12362.5817363952","13079.2309513313","13919.3001694877","14776.6503130032","15303.064393623","16192.0858911817","17096.3903982181",
"Turkmenistan","TKM","GDP per person employed (constant 2017 PPP $)","SL.GDP.PCAP.EM.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","22208.6571624419","17883.5600826271","17594.9767973463","14147.5393916221","13076.248317033","14062.3085554151","12043.3958790887","12897.3215346985","15075.3022902364","15378.8398775456","15538.9345153881","14980.9859583043","14996.7793502902","15297.931180061","16992.3877665875","18455.8561348028","20078.2642360522","22658.1754862503","23401.9259019846","25229.0829067147","28762.2396763835","31635.4926994079","34514.5416933428","37716.5360227954","39688.34563205","41680.9280617639","43936.9343254733","46184.4870160812","48592.217156819","47482.0695518264","48540.0377641151","48732.6134010775",
"Latin America & the Caribbean (IDA & IBRD countries)","TLA","GDP per person employed (constant 2017 PPP $)","SL.GDP.PCAP.EM.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","29376.5882709509","29383.3756025156","29871.3508934709","30768.8432433014","30552.1368216056","31441.6187748619","31957.1651504633","32251.0249653369","32005.9535899866","32498.2823452301","31780.4703237328","31324.695044996","31302.4170951496","31919.1917620803","32276.3354465665","33024.5184783369","34097.3965763173","34666.6223304637","33513.0443879259","35055.8359289583","36074.2381400553","36036.8565282164","36529.939942446","36533.5597412858","36358.9799805466","36317.8532757968","36443.7594540991","36313.1648765189","35891.2262893782","36446.9721212468","36665.6632931811","36320.4150621421",
"Timor-Leste","TLS","GDP per person employed (constant 2017 PPP $)","SL.GDP.PCAP.EM.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6131.78699938645","7084.06250911411","6464.25728691478","6185.38047731144","6069.56285186819","6085.56170764942","5640.48644925296","6063.91303353765","6602.67484410916","7107.67687771847","7597.42279744626","7875.90739594275","8074.50923190768","8108.6962795521","8251.33476596803","8279.2045916775","8376.8124615652","7888.5460209854","7622.40345528707","9245.98925732235","12051.080552691","12354.9005216287","9481.37663847958",
"Middle East & North Africa (IDA & IBRD countries)","TMN","GDP per person employed (constant 2017 PPP $)","SL.GDP.PCAP.EM.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","30307.7412633717","30875.7582612468","30738.9149882256","30354.7782570678","30689.4141600876","31476.0509941667","31493.2498702016","32527.8392315967","34242.9629009424","35687.7457363723","35793.1703493215","36495.1384478977","36164.6067596916","36762.6728877544","37212.2060479625","37908.3234635863","39161.2337027752","40164.4092256047","40133.8296405783","41276.4852281668","41371.6830010913","42329.4052967351","41324.5682443105","41790.3632255287","41844.0115077906","43365.5768356897","44530.7854020811","44864.3986989936","44588.8597655078","44970.3995612982","45774.2965424294","46369.5723809808",
"Tonga","TON","GDP per person employed (constant 2017 PPP $)","SL.GDP.PCAP.EM.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","11529.0279877833","11319.9475870281","11487.3498706425","11847.7154940907","12765.5575515632","13064.0329836865","13200.7183386237","13436.9974416296","13865.6656859467","13973.2557460405","14466.3589922952","15179.278476046","15602.4720461652","15041.6051851327","14814.9637527997","14582.1511929881","14614.1174447625","15277.1112663844","14504.1225524216","14598.8090330321","15584.8785933346","15797.2499776037","15952.4303092995","16389.7911534914","16703.001297481","17869.316315042","18546.5952723474","18654.278085342","18702.6957866636","18878.3973358858","18094.0339858","",
"South Asia (IDA & IBRD)","TSA","GDP per person employed (constant 2017 PPP $)","SL.GDP.PCAP.EM.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6313.84600306416","6530.99138926427","6654.76659258798","6877.35078557306","7141.715715628","7374.09750727283","7397.40051924881","7560.50414031994","7888.44301876483","7954.97100637597","8176.4906249369","8319.08330861212","8788.81391403837","9311.51136269354","9888.66864377596","10403.9218559859","10915.9031905023","11038.1923915438","11573.557864291","12139.5143288991","12608.8696693931","13151.648912769","13871.1252211177","14743.3388600746","15740.4505392294","16907.4779596637","17862.4832213601","18938.9353026068","18631.0142539725","18462.2559486539","19237.3529244881","19839.2055188046",
"Sub-Saharan Africa (IDA & IBRD countries)","TSS","GDP per person employed (constant 2017 PPP $)","SL.GDP.PCAP.EM.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8158.52989520345","7919.65897024475","7659.43436114951","7528.02577723831","7573.43957904981","7749.84517521145","7876.98578921435","7859.3661640147","7826.54117058947","7853.43493980051","7953.64715217206","8188.82918052807","8286.01682199981","8569.63065614315","8826.90443775961","9117.68134667314","9428.70009165018","9672.67154521363","9723.40490534027","10125.5041723467","10260.1216843561","10429.5890796029","10709.7495887659","10931.6713862441","10926.0052276845","10760.6375981812","10726.7829917549","10708.8401485737","10675.3542862645","10364.4975228488","10448.8139376298","10442.7214906368",
"Trinidad and Tobago","TTO","GDP per person employed (constant 2017 PPP $)","SL.GDP.PCAP.EM.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","32123.3132756948","35088.2377293727","34394.4871866799","33860.640729474","33552.868208472","34732.0886512432","35948.0243330156","37630.5164723834","39654.7328182649","40954.6043018573","41696.7129319986","43831.3128407217","48925.1925410048","49744.056496273","51387.9775314366","56334.5141439435","58392.4476295306","59251.8707126954","57282.1713260014","59665.826110807","59559.8729573914","62472.5533236363","63836.3827074421","64926.7113834291","65412.2801823973","61231.4562362943","58021.2225687997","56527.3818743663","58242.8519266012","55094.6359865545","55037.7458978977","54779.5187938338",
"Tunisia","TUN","GDP per person employed (constant 2017 PPP $)","SL.GDP.PCAP.EM.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","22601.8870411139","23654.6481515277","23443.4819541822","23446.728873389","23324.8707923497","24265.1953530264","24916.0816220492","25551.3755406737","26512.6466374471","27214.9715217436","27623.8911736671","27622.0807239156","28520.4278958089","29851.6871783292","30118.1962792041","30942.6970975635","32280.1758297972","32948.4790377312","33552.2281771435","33727.4207537425","34445.2535591776","34699.3205178782","34763.6517435221","34972.6832234837","35535.3538310428","35744.7500948198","36305.9802044296","37082.2515279328","37208.8100875671","35905.2188446981","36554.7763409109","36657.2459990937",
"Turkiye","TUR","GDP per person employed (constant 2017 PPP $)","SL.GDP.PCAP.EM.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","36587.4803181262","38265.0858575973","43337.4063064292","38281.0903725313","40283.4696392144","42120.1861754896","45409.4859378561","45319.965013016","43383.7446418462","47325.8714238333","44690.39719095","47873.217001105","50994.7739786934","57413.4579048373","61035.8145111559","63962.7529361828","66373.7396875637","65401.2456133199","61864.1328119521","62856.9705812945","65460.6098808106","66738.453286736","70206.3781754548","72908.0206074808","75161.1368597429","75777.6074178792","78930.8785999258","79623.153842108","81925.7124388889","87901.7317193053","91703.3117213299","91333.9220031655",
"Tuvalu","TUV","GDP per person employed (constant 2017 PPP $)","SL.GDP.PCAP.EM.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
